distMean,outcome,pred,is_oddball
151.62053908412594,7.0,144.39867843882752,1.0
158.27979048483536,165.0,350.463506060882,0.0
146.56229072435082,133.0,111.91478618890767,0.0
127.39951387605888,132.0,145.26200741468847,0.0
135.2860765715203,268.0,132.5956214389409,1.0
152.11695232559651,160.0,132.68208027598916,0.0
165.7055180108935,154.0,145.30704400700813,0.0
154.50401646173043,155.0,152.04350252376778,0.0
146.76378934637415,165.0,154.61670612247465,0.0
151.16199558353355,155.0,158.64522865331278,0.0
143.067697984633,130.0,155.6324598772231,0.0
148.23834522310602,128.0,145.60196463182228,0.0
135.79827723087772,152.0,139.20919652734193,0.0
124.71745893963362,128.0,143.78104140591697,0.0
117.97160466522593,108.0,139.56150073745513,0.0
139.9060983940447,156.0,126.63584854882062,0.0
146.68672261875628,143.0,137.5835185147076,0.0
152.1730510766183,58.0,140.00523670262461,1.0
135.39405514904232,123.0,135.4802382761102,0.0
141.74462642863236,129.0,121.44792542144359,0.0
133.69369187032544,123.0,122.94978939105606,0.0
127.56844321149906,143.0,123.14935151851265,0.0
114.24504703970057,166.0,131.8175006937231,0.0
106.5876918240556,152.0,148.5450310309377,1.0
113.86871091808412,108.0,148.76462071968893,0.0
105.9197961278362,144.0,133.21132020850624,0.0
96.66694255679262,105.0,136.11779038325594,0.0
106.79497514209896,62.0,124.30665183120867,0.0
114.44442724284092,0.0,102.58459038952901,1.0
117.58456570713244,132.0,87.61965272860556,0.0
109.29398758707636,82.0,96.8170151790703,0.0
90.85777807059034,114.0,89.93462322689443,0.0
70.39253146198934,58.0,105.76443915656294,0.0
71.87468504482035,90.0,84.89365423121816,1.0
80.96970461356925,127.0,88.01951802799346,0.0
69.57161090209992,52.0,104.11598935049875,0.0
72.06486147241338,44.0,85.10944832940673,0.0
78.0757034917333,75.0,66.20568419294766,0.0
67.14168464603081,58.0,68.06821980718432,1.0
60.40887599040933,37.0,63.30612573596013,0.0
59.37531512118855,85.0,48.64883180099806,0.0
51.20407727184727,41.0,63.663452319323945,0.0
62.15440827108532,43.0,53.99063969962267,0.0
54.6363686838916,69.0,47.4584266049661,0.0
54.24447866175055,254.0,57.17030708850944,1.0
47.64293447225651,36.0,58.88405855110861,0.0
42.18482463164193,71.0,41.96643540850797,0.0
57.60283790271778,54.0,48.496467564266034,0.0
43.60296493379264,55.0,52.015236242257195,0.0
26.06789064459932,20.0,52.56894836773149,0.0
13.909341449522683,31.0,36.14203522230996,0.0
350.0406258358922,172.0,32.16293913189519,1.0
359.5720829315877,30.0,27.525728272292667,0.0
359.38818281052727,8.0,28.19258666872045,0.0
342.9594642288172,337.0,19.43900957815967,0.0
