distMean,outcome,pred,is_oddball
6.907907546852556,62.0,136.71346010609025,1.0
6.295323026016405,12.0,61.69545718904351,0.0
343.6509047499524,6.0,40.557717935353615,0.0
355.64297409355606,358.0,17.16377099276678,0.0
346.0776987553265,343.0,8.400275924014352,0.0
348.8201785143034,329.0,354.9843693151564,0.0
355.5306770469536,348.0,344.1765190977224,1.0
354.10090180961447,334.0,345.19348007159414,0.0
0.5213703652707693,359.0,342.0062048418525,0.0
352.5263203907539,340.0,348.4954698875941,0.0
359.0441725426959,180.0,345.7464007987411,1.0
356.7015403022135,349.0,344.09991150746254,0.0
331.4448541226899,320.0,346.31192918428866,0.0
353.46731444130774,312.0,334.7609318134323,0.0
332.5814639878421,351.0,323.4620279391991,1.0
333.7634013858042,306.0,339.4603938339647,0.0
339.4666762622476,343.0,323.44573535628894,0.0
329.8255343568195,324.0,335.04450395108967,0.0
333.07760713049487,309.0,329.13332403406747,0.0
306.3517553049197,175.0,319.3692257359123,1.0
317.41298067958166,4.0,323.96933610175944,0.0
309.23539058647066,319.0,339.9368773078691,0.0
309.9745480947574,335.0,327.5429838837699,0.0
317.8877118711855,317.0,331.06135884680253,0.0
315.4520751002934,303.0,324.21446796744425,0.0
302.7032690421029,313.0,316.68862287215813,0.0
303.46252378518875,73.0,313.24314161143064,1.0
306.19672406306404,312.0,316.2862845754431,0.0
312.7181275606597,278.0,308.9185632698204,0.0
307.31217789574777,292.0,299.27742184416655,0.0
319.54998489526247,312.0,295.7601765298757,0.0
326.29404939550136,325.0,302.4739333031664,0.0
341.22845535030206,338.0,313.1397039017312,0.0
331.4458591141725,333.0,324.7511861755274,0.0
326.3388425755916,313.0,328.9211274743621,0.0
322.89336235467306,196.0,320.97188810996363,1.0
314.7414250595037,331.0,322.7404904123348,0.0
309.16371634844626,291.0,327.9988334718637,0.0
316.3390198617931,338.0,314.06348018329453,0.0
310.87965340418043,302.0,326.32333917680256,0.0
303.7586323153738,286.0,314.8816949658627,0.0
305.60845000323934,350.0,301.01641004849466,1.0
318.7367318710693,316.0,323.6774487706267,0.0
317.9344241192414,324.0,315.6618185753866,0.0
322.673322096568,319.0,320.5947613506455,0.0
326.65055362480234,325.0,319.5707545937869,0.0
334.8928362639905,2.0,321.7342869205313,0.0
345.111673427631,42.0,338.83685142349333,0.0
332.57407512972827,333.0,352.5273496621325,0.0
351.5902005057363,76.0,341.00706812729254,1.0
353.1455674931333,356.0,344.66992276047284,0.0
354.3592537415,328.0,349.0096456379495,0.0
0.5470931061283295,359.0,339.3113096518214,0.0
8.228288055293461,337.0,347.68333195868854,0.0
9.575688711273584,343.0,343.6539217845837,0.0
14.222075404622586,10.0,343.6022877090717,0.0
7.151228241671475,38.0,356.4038331455743,0.0
354.7557969267138,56.0,14.414710426076464,1.0
3.5803790837139218,346.0,34.45540236095206,0.0
2.665568512766555,347.0,11.213228449176285,0.0
25.757044872514257,40.0,355.7588885820218,0.0
16.244447246487596,295.0,16.578494721097165,1.0
15.042162495536218,28.0,9.224012320673966,0.0
15.259134240796328,26.0,21.22274305047654,0.0
18.476932593224035,14.0,25.31533353775055,0.0
30.95382010430498,17.0,21.383018173558128,0.0
38.55638325715896,28.0,19.622020453213786,0.0
34.15891702900922,52.0,23.28840743625055,0.0
39.74376504872777,347.0,35.925384705217276,0.0
30.206919309659185,360.0,17.86586393456474,0.0
42.42813042200783,195.0,5.460455858442532,1.0
36.11573734834903,42.0,9.695569467251389,0.0
42.071990924133445,34.0,29.590872114688064,0.0
33.99404527521065,34.0,32.952760007232975,0.0
22.586022448522897,25.0,34.22475801545522,0.0
30.38745917684855,11.0,31.28675140440449,0.0
29.3990859098418,45.0,22.15788753075945,0.0
37.90649746008043,27.0,29.857142509687275,0.0
29.37332084575721,47.0,31.784834861084082,0.0
6.359593245744406,102.0,37.14442913480633,1.0
13.672910511282083,359.0,45.403353218823845,0.0
28.84352942226579,50.0,28.198230394542353,0.0
26.72954981988522,13.0,39.03262566466968,0.0
14.129720556731456,257.0,30.871654957275553,1.0
14.898866387138298,32.0,27.19896811758088,0.0
25.14946592485325,40.0,32.45970820412052,0.0
26.660994055058097,6.0,34.77955180907935,0.0
30.143824548880787,76.0,23.936938041106707,0.0
43.72607385382349,22.0,42.20387038784101,0.0
54.92696502687946,77.0,33.82125375731484,0.0
69.1797030309034,101.0,49.02101404223676,0.0
73.55727498781215,274.0,63.571170189648825,1.0
69.05289840005969,62.0,54.00682540103213,0.0
70.07274990530377,66.0,64.96873881790611,0.0
53.1803802855013,58.0,64.9806535256585,0.0
66.41489816903211,81.0,60.24522681671578,0.0
67.55120044582056,78.0,68.4577104618836,0.0
51.737830017231005,104.0,73.45680971397977,1.0
51.854548614394105,46.0,86.55707895674882,0.0
49.41070420122631,75.0,72.55452744140118,0.0
70.07164968699507,87.0,72.42743415324924,0.0
68.38178310751984,93.0,77.22851724230095,0.0
86.89459038006545,44.0,84.29232824024443,0.0
106.50682304161356,98.0,70.15317596479242,0.0
111.67286422262262,112.0,81.5831743097158,0.0
128.90305890219375,155.0,97.41175610831932,0.0
121.15844702932122,123.0,108.28619920791363,0.0
125.16113170544844,132.0,119.06923962577987,0.0
123.5028922588881,108.0,125.62549144070837,0.0
123.50664806650988,97.0,115.06198709080144,1.0
120.12849461482074,105.0,105.51596135990827,0.0
119.94214253672897,129.0,104.33719117662632,0.0
106.4231547630985,116.0,116.92088120326159,0.0
100.1385532241946,268.0,114.96212862972438,1.0
99.9390591983356,110.0,117.07640788814841,0.0
102.9664379515092,99.0,111.08891159674926,0.0
86.50290908515672,128.0,105.11885215619388,0.0
